experiment,condition,id,phase,block,word_type,item,word,word_i,exposure,accuracy,selection,correct1,correct2,correct3,value,value1,value2,value3
4,same,42,test,flush,filler,63,nortle,9,4,0,foil1_1,0,0,0,acorn,acorn,scooter,trumpet
4,same,42,test,flush,filler,64,vep,10,4,0,random2,0,0,0,hat,mitt,marker,flute
4,same,42,test,flush,filler,65,kuabid,11,4,1,target_1,0,0,1,paperclip,dresser,paperclip,paperclip
4,same,42,test,flush,filler,66,wug,12,4,1,target_3,0,0,1,plane,racket,hat,plane
4,same,42,test,flush,filler,67,smick,13,4,0,foil1_1,0,0,0,sandwich,sandwich,eraser,scissors
4,same,42,test,flush,filler,68,channer,14,4,1,target_2,0,1,1,screwdriver,phone,screwdriver,screwdriver
4,same,42,test,pre-flush,target,69,yate,1,4,0,random3,1,1,1,plane,bed,bed,bed
4,same,42,test,pre-flush,target,70,fendle,2,4,1,target_1,1,1,1,bike,bike,bike,bike
4,same,42,test,pre-flush,target,71,mipen,3,4,0,random3,1,1,1,eraser,drill,drill,drill
4,same,42,test,pre-flush,target,72,dax,4,4,0,random2,1,1,1,pliers,clarinet,clarinet,clarinet
4,same,42,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,same,42,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,It was hard. I tried to find similarities to English words but some sounded nothing like anything pictured.,NA,NA,NA
4,same,42,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
4,same,42,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
4,same,43,learning,warm-up,filler,1,glemp,5,1,0,obj4_1,0,NA,NA,eraser,eraser,NA,NA
4,same,43,learning,warm-up,filler,2,heek,6,1,0,obj4_1,0,NA,NA,rose,rose,NA,NA
4,same,43,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,same,43,learning,warm-up,filler,4,blicket,8,1,0,obj2_1,0,NA,NA,palm,palm,NA,NA
4,same,43,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,same,43,learning,warm-up,filler,6,vep,10,1,0,obj2_1,0,NA,NA,mitt,mitt,NA,NA
4,same,43,learning,warm-up,filler,7,kuabid,11,1,0,obj4_1,0,NA,NA,dresser,dresser,NA,NA
4,same,43,learning,warm-up,filler,8,wug,12,1,0,obj1_1,0,NA,NA,shoe,shoe,NA,NA
4,same,43,learning,warm-up,filler,9,smick,13,1,0,obj1_1,0,NA,NA,sandwich,sandwich,NA,NA
4,same,43,learning,warm-up,filler,10,channer,14,1,0,obj4_1,0,NA,NA,harp,harp,NA,NA
4,same,43,learning,pre-flush,target,11,yate,1,1,1,obj1_1,1,NA,NA,orchid,orchid,NA,NA
4,same,43,learning,pre-flush,target,12,fendle,2,1,1,obj3_1,1,NA,NA,bookcase,bookcase,NA,NA
4,same,43,learning,pre-flush,target,13,mipen,3,1,1,obj1_1,1,NA,NA,boat,boat,NA,NA
4,same,43,learning,pre-flush,target,14,dax,4,1,1,obj4_1,1,NA,NA,computer,computer,NA,NA
4,same,43,learning,pre-flush,target,15,yate,1,2,1,obj1_1,1,1,NA,orchid,orchid,orchid,NA
4,same,43,learning,pre-flush,target,16,fendle,2,2,1,obj1_3,1,1,NA,bookcase,bookcase,bookcase,NA
4,same,43,learning,pre-flush,target,17,mipen,3,2,1,obj1_1,1,1,NA,boat,boat,boat,NA
4,same,43,learning,pre-flush,target,18,dax,4,2,1,obj1_4,1,1,NA,computer,computer,computer,NA
4,same,43,learning,pre-flush,target,19,yate,1,3,1,obj1_1,1,1,1,orchid,orchid,orchid,orchid
4,same,43,learning,pre-flush,target,20,fendle,2,3,1,obj1_3,1,1,1,bookcase,bookcase,bookcase,bookcase
4,same,43,learning,pre-flush,target,21,mipen,3,3,0,obj3_3,1,1,0,bike,boat,boat,bike
4,same,43,learning,pre-flush,target,22,dax,4,3,1,obj1_4,1,1,1,computer,computer,computer,computer
4,same,43,learning,flush,filler,23,glemp,5,2,1,obj1_4,0,1,NA,glove,eraser,glove,NA
4,same,43,learning,flush,filler,24,heek,6,2,0,obj4_4,0,0,NA,helicopter,rose,helicopter,NA
4,same,43,learning,flush,filler,25,toma,7,2,1,obj1_2,0,1,NA,controller,flute,controller,NA
4,same,43,learning,flush,filler,26,blicket,8,2,0,obj3_4,0,0,NA,indoor,palm,indoor,NA
4,same,43,learning,flush,filler,27,nortle,9,2,0,obj4_2,0,0,NA,bus,acorn,bus,NA
4,same,43,learning,flush,filler,28,vep,10,2,0,obj3_4,0,0,NA,marker,mitt,marker,NA
4,same,43,learning,flush,filler,29,kuabid,11,2,0,obj2_4,0,0,NA,paperclip,dresser,paperclip,NA
4,same,43,learning,flush,filler,30,wug,12,2,0,obj2_1,0,0,NA,pinecone,shoe,pinecone,NA
4,same,43,learning,flush,filler,31,smick,13,2,0,obj3_4,0,0,NA,trumpet,sandwich,trumpet,NA
4,same,43,learning,flush,filler,32,channer,14,2,0,obj2_4,0,0,NA,phone,harp,phone,NA
4,same,43,learning,flush,filler,33,glemp,5,3,1,obj1_4,0,1,1,glove,eraser,glove,glove
4,same,43,learning,flush,filler,34,heek,6,3,0,obj2_2,0,0,0,goggles,rose,helicopter,goggles
4,same,43,learning,flush,filler,35,toma,7,3,1,obj1_2,0,1,1,controller,flute,controller,controller
4,same,43,learning,flush,filler,36,blicket,8,3,1,obj1_2,0,0,1,saw,palm,indoor,saw
4,same,43,learning,flush,filler,37,nortle,9,3,1,obj1_2,0,0,1,car,acorn,bus,car
4,same,43,learning,flush,filler,38,vep,10,3,0,obj4_1,0,0,0,filecabinet,mitt,marker,filecabinet
4,same,43,learning,flush,filler,39,kuabid,11,3,0,obj3_1,0,0,0,harp,dresser,paperclip,harp
4,same,43,learning,flush,filler,40,wug,12,3,0,obj4_1,0,0,0,indoor,shoe,pinecone,indoor
4,same,43,learning,flush,filler,41,smick,13,3,0,obj3_2,0,0,0,desk,sandwich,trumpet,desk
4,same,43,learning,flush,filler,42,channer,14,3,1,obj1_1,0,0,1,phone,harp,phone,phone
4,same,43,learning,post-flush,target,43,zum,15,1,1,obj1_1,1,NA,NA,sock,sock,NA,NA
4,same,43,learning,post-flush,target,44,ruftin,16,1,1,obj4_1,1,NA,NA,ruler,ruler,NA,NA
4,same,43,learning,post-flush,target,45,loog,17,1,1,obj3_1,1,NA,NA,sofa,sofa,NA,NA
4,same,43,learning,post-flush,target,46,plyder,18,1,1,obj1_1,1,NA,NA,wrench,wrench,NA,NA
4,same,43,learning,post-flush,target,47,zum,15,2,0,obj2_1,1,0,NA,tuba,sock,tuba,NA
4,same,43,learning,post-flush,target,48,ruftin,16,2,1,obj1_4,1,1,NA,ruler,ruler,ruler,NA
4,same,43,learning,post-flush,target,49,loog,17,2,1,obj1_3,1,1,NA,sofa,sofa,sofa,NA
4,same,43,learning,post-flush,target,50,plyder,18,2,1,obj1_1,1,1,NA,wrench,wrench,wrench,NA
4,same,43,learning,post-flush,target,51,zum,15,3,0,obj3_1,1,0,0,bowlingpin,sock,tuba,bowlingpin
4,same,43,learning,post-flush,target,52,ruftin,16,3,1,obj1_4,1,1,1,ruler,ruler,ruler,ruler
4,same,43,learning,post-flush,target,53,loog,17,3,1,obj1_3,1,1,1,sofa,sofa,sofa,sofa
4,same,43,learning,post-flush,target,54,plyder,18,3,1,obj1_1,1,1,1,wrench,wrench,wrench,wrench
4,same,43,test,post-flush,target,55,zum,15,4,0,random5,1,0,0,controller,sock,tuba,bowlingpin
4,same,43,test,post-flush,target,56,ruftin,16,4,1,target_4,1,1,1,ruler,ruler,ruler,ruler
4,same,43,test,post-flush,target,57,loog,17,4,1,target_3,1,1,1,sofa,sofa,sofa,sofa
4,same,43,test,post-flush,target,58,plyder,18,4,1,target_1,1,1,1,wrench,wrench,wrench,wrench
4,same,43,test,flush,filler,59,glemp,5,4,1,target_4,0,1,1,glove,eraser,glove,glove
4,same,43,test,flush,filler,60,heek,6,4,0,random2,0,0,0,helicopter,rose,helicopter,goggles
4,same,43,test,flush,filler,61,toma,7,4,1,target_2,0,1,1,controller,flute,controller,controller
4,same,43,test,flush,filler,62,blicket,8,4,1,target_2,0,0,1,saw,palm,indoor,saw
4,same,43,test,flush,filler,63,nortle,9,4,0,random3,0,0,1,screwdriver,acorn,bus,car
4,same,43,test,flush,filler,64,vep,10,4,0,random5,0,0,0,tree,mitt,marker,filecabinet
4,same,43,test,flush,filler,65,kuabid,11,4,0,random5,0,0,0,train,dresser,paperclip,harp
4,same,43,test,flush,filler,66,wug,12,4,1,target_2,0,0,0,pinecone,shoe,pinecone,indoor
4,same,43,test,flush,filler,67,smick,13,4,0,foil1_1,0,0,0,sandwich,sandwich,trumpet,desk
4,same,43,test,flush,filler,68,channer,14,4,1,target_1,0,0,1,phone,harp,phone,phone
4,same,43,test,pre-flush,target,69,yate,1,4,0,random1_2,1,1,1,goggles,orchid,orchid,orchid
4,same,43,test,pre-flush,target,70,fendle,2,4,1,target_3,1,1,1,bookcase,bookcase,bookcase,bookcase
4,same,43,test,pre-flush,target,71,mipen,3,4,0,random3,1,1,0,eraser,boat,boat,bike
4,same,43,test,pre-flush,target,72,dax,4,4,1,target_4,1,1,1,computer,computer,computer,computer
4,same,43,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,same,43,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,sound alike reasoning,NA,NA,NA
4,same,43,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
4,same,43,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
4,same,45,learning,warm-up,filler,1,glemp,5,1,0,obj2_1,0,NA,NA,chair,chair,NA,NA
4,same,45,learning,warm-up,filler,2,heek,6,1,0,obj4_1,0,NA,NA,rose,rose,NA,NA
4,same,45,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,same,45,learning,warm-up,filler,4,blicket,8,1,0,obj4_1,0,NA,NA,hat,hat,NA,NA
4,same,45,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,same,45,learning,warm-up,filler,6,vep,10,1,0,obj1_1,0,NA,NA,pineapple,pineapple,NA,NA
4,same,45,learning,warm-up,filler,7,kuabid,11,1,0,obj2_1,0,NA,NA,paperclip,paperclip,NA,NA
4,same,45,learning,warm-up,filler,8,wug,12,1,0,obj4_1,0,NA,NA,plane,plane,NA,NA
4,same,45,learning,warm-up,filler,9,smick,13,1,0,obj1_1,0,NA,NA,sandwich,sandwich,NA,NA
4,same,45,learning,warm-up,filler,10,channer,14,1,0,obj4_1,0,NA,NA,harp,harp,NA,NA
4,same,45,learning,pre-flush,target,11,yate,1,1,1,obj4_1,1,NA,NA,ball,ball,NA,NA
4,same,45,learning,pre-flush,target,12,fendle,2,1,1,obj1_1,1,NA,NA,bike,bike,NA,NA
4,same,45,learning,pre-flush,target,13,mipen,3,1,1,obj3_1,1,NA,NA,drill,drill,NA,NA
4,same,45,learning,pre-flush,target,14,dax,4,1,1,obj2_1,1,NA,NA,banana,banana,NA,NA
4,same,45,learning,pre-flush,target,15,yate,1,2,1,obj1_4,1,1,NA,ball,ball,ball,NA
4,same,45,learning,pre-flush,target,16,fendle,2,2,1,obj1_1,1,1,NA,bike,bike,bike,NA
4,same,45,learning,pre-flush,target,17,mipen,3,2,1,obj1_3,1,1,NA,drill,drill,drill,NA
4,same,45,learning,pre-flush,target,18,dax,4,2,1,obj1_2,1,1,NA,banana,banana,banana,NA
4,same,45,learning,pre-flush,target,19,yate,1,3,1,obj1_4,1,1,1,ball,ball,ball,ball
4,same,45,learning,pre-flush,target,20,fendle,2,3,1,obj1_1,1,1,1,bike,bike,bike,bike
4,same,45,learning,pre-flush,target,21,mipen,3,3,1,obj1_3,1,1,1,drill,drill,drill,drill
4,same,45,learning,pre-flush,target,22,dax,4,3,1,obj1_2,1,1,1,banana,banana,banana,banana
4,same,45,learning,flush,filler,23,glemp,5,2,1,obj1_2,0,1,NA,helmet,chair,helmet,NA
4,same,45,learning,flush,filler,24,heek,6,2,1,obj1_4,0,1,NA,broccoli,rose,broccoli,NA
4,same,45,learning,flush,filler,25,toma,7,2,0,obj3_1,0,0,NA,muffin,flute,muffin,NA
4,same,45,learning,flush,filler,26,blicket,8,2,1,obj1_4,0,1,NA,desk,hat,desk,NA
4,same,45,learning,flush,filler,27,nortle,9,2,0,obj3_4,0,0,NA,scooter,acorn,scooter,NA
4,same,45,learning,flush,filler,28,vep,10,2,1,obj1_1,0,1,NA,mitt,pineapple,mitt,NA
4,same,45,learning,flush,filler,29,kuabid,11,2,0,obj2_2,0,0,NA,dresser,paperclip,dresser,NA
4,same,45,learning,flush,filler,30,wug,12,2,1,obj1_4,0,1,NA,shoe,plane,shoe,NA
4,same,45,learning,flush,filler,31,smick,13,2,0,obj2_1,0,0,NA,pencil,sandwich,pencil,NA
4,same,45,learning,flush,filler,32,channer,14,2,1,obj1_4,0,1,NA,lamp,harp,lamp,NA
4,same,45,learning,flush,filler,33,glemp,5,3,1,obj1_2,0,1,1,helmet,chair,helmet,helmet
4,same,45,learning,flush,filler,34,heek,6,3,1,obj1_4,0,1,1,broccoli,rose,broccoli,broccoli
4,same,45,learning,flush,filler,35,toma,7,3,0,obj4_4,0,0,0,necktie,flute,muffin,necktie
4,same,45,learning,flush,filler,36,blicket,8,3,1,obj1_4,0,1,1,desk,hat,desk,desk
4,same,45,learning,flush,filler,37,nortle,9,3,1,obj1_1,0,0,1,headphone,acorn,scooter,headphone
4,same,45,learning,flush,filler,38,vep,10,3,1,obj1_1,0,1,1,mitt,pineapple,mitt,mitt
4,same,45,learning,flush,filler,39,kuabid,11,3,1,obj1_3,0,0,1,dresser,paperclip,dresser,dresser
4,same,45,learning,flush,filler,40,wug,12,3,1,obj1_4,0,1,1,shoe,plane,shoe,shoe
4,same,45,learning,flush,filler,41,smick,13,3,1,obj1_2,0,0,1,pencil,sandwich,pencil,pencil
4,same,45,learning,flush,filler,42,channer,14,3,1,obj1_4,0,1,1,lamp,harp,lamp,lamp
4,same,45,learning,post-flush,target,43,zum,15,1,1,obj1_1,1,NA,NA,sock,sock,NA,NA
4,same,45,learning,post-flush,target,44,ruftin,16,1,1,obj1_1,1,NA,NA,shirt,shirt,NA,NA
4,same,45,learning,post-flush,target,45,loog,17,1,1,obj3_1,1,NA,NA,sofa,sofa,NA,NA
4,same,45,learning,post-flush,target,46,plyder,18,1,1,obj4_1,1,NA,NA,tree,tree,NA,NA
4,same,45,learning,post-flush,target,47,zum,15,2,1,obj1_1,1,1,NA,sock,sock,sock,NA
4,same,45,learning,post-flush,target,48,ruftin,16,2,1,obj1_1,1,1,NA,shirt,shirt,shirt,NA
4,same,45,learning,post-flush,target,49,loog,17,2,1,obj1_3,1,1,NA,sofa,sofa,sofa,NA
4,same,45,learning,post-flush,target,50,plyder,18,2,1,obj1_4,1,1,NA,tree,tree,tree,NA
4,same,45,learning,post-flush,target,51,zum,15,3,1,obj1_1,1,1,1,sock,sock,sock,sock
4,same,45,learning,post-flush,target,52,ruftin,16,3,1,obj1_1,1,1,1,shirt,shirt,shirt,shirt
4,same,45,learning,post-flush,target,53,loog,17,3,1,obj1_3,1,1,1,sofa,sofa,sofa,sofa
4,same,45,learning,post-flush,target,54,plyder,18,3,1,obj1_4,1,1,1,tree,tree,tree,tree
4,same,45,test,post-flush,target,55,zum,15,4,1,target_1,1,1,1,sock,sock,sock,sock
4,same,45,test,post-flush,target,56,ruftin,16,4,1,target_1,1,1,1,shirt,shirt,shirt,shirt
4,same,45,test,post-flush,target,57,loog,17,4,1,target_3,1,1,1,sofa,sofa,sofa,sofa
4,same,45,test,post-flush,target,58,plyder,18,4,1,target_4,1,1,1,tree,tree,tree,tree
4,same,45,test,flush,filler,59,glemp,5,4,1,target_2,0,1,1,helmet,chair,helmet,helmet
4,same,45,test,flush,filler,60,heek,6,4,1,target_4,0,1,1,broccoli,rose,broccoli,broccoli
4,same,45,test,flush,filler,61,toma,7,4,0,foil2,0,0,0,muffin,flute,muffin,necktie
4,same,45,test,flush,filler,62,blicket,8,4,1,target_4,0,1,1,desk,hat,desk,desk
4,same,45,test,flush,filler,63,nortle,9,4,0,foil2,0,0,1,scooter,acorn,scooter,headphone
4,same,45,test,flush,filler,64,vep,10,4,1,target_1,0,1,1,mitt,pineapple,mitt,mitt
4,same,45,test,flush,filler,65,kuabid,11,4,1,target_3,0,0,1,dresser,paperclip,dresser,dresser
4,same,45,test,flush,filler,66,wug,12,4,1,target_4,0,1,1,shoe,plane,shoe,shoe
4,same,45,test,flush,filler,67,smick,13,4,1,target_2,0,0,1,pencil,sandwich,pencil,pencil
4,same,45,test,flush,filler,68,channer,14,4,1,target_4,0,1,1,lamp,harp,lamp,lamp
4,same,45,test,pre-flush,target,69,yate,1,4,1,target_4,1,1,1,ball,ball,ball,ball
4,same,45,test,pre-flush,target,70,fendle,2,4,1,target_1,1,1,1,bike,bike,bike,bike
4,same,45,test,pre-flush,target,71,mipen,3,4,1,target_3,1,1,1,drill,drill,drill,drill
4,same,45,test,pre-flush,target,72,dax,4,4,1,target_2,1,1,1,banana,banana,banana,banana
4,same,45,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,same,45,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,I just guessed what I thought they meant then tried to remember them each time. I used words that maybe had the same number of syllables or just reminded me of the object.,NA,NA,NA
4,same,45,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA
4,same,45,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA
4,same,49,learning,warm-up,filler,1,glemp,5,1,0,obj4_1,0,NA,NA,eraser,eraser,NA,NA
4,same,49,learning,warm-up,filler,2,heek,6,1,0,obj3_1,0,NA,NA,pliers,pliers,NA,NA
4,same,49,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,same,49,learning,warm-up,filler,4,blicket,8,1,0,obj3_1,0,NA,NA,saw,saw,NA,NA
4,same,49,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,same,49,learning,warm-up,filler,6,vep,10,1,0,obj3_1,0,NA,NA,notebook,notebook,NA,NA
4,same,49,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,same,49,learning,warm-up,filler,8,wug,12,1,0,obj1_1,0,NA,NA,shoe,shoe,NA,NA
4,same,49,learning,warm-up,filler,9,smick,13,1,0,obj1_1,0,NA,NA,sandwich,sandwich,NA,NA
4,same,49,learning,warm-up,filler,10,channer,14,1,0,obj2_1,0,NA,NA,phone,phone,NA,NA
4,same,49,learning,pre-flush,target,11,yate,1,1,1,obj3_1,1,NA,NA,bed,bed,NA,NA
4,same,49,learning,pre-flush,target,12,fendle,2,1,1,obj1_1,1,NA,NA,bike,bike,NA,NA
4,same,49,learning,pre-flush,target,13,mipen,3,1,1,obj4_1,1,NA,NA,bat,bat,NA,NA
4,same,49,learning,pre-flush,target,14,dax,4,1,1,obj2_1,1,NA,NA,banana,banana,NA,NA
4,same,49,learning,pre-flush,target,15,yate,1,2,0,obj4_1,1,0,NA,bookcase,bed,bookcase,NA
4,same,49,learning,pre-flush,target,16,fendle,2,2,1,obj1_1,1,1,NA,bike,bike,bike,NA
4,same,49,learning,pre-flush,target,17,mipen,3,2,1,obj1_4,1,1,NA,bat,bat,bat,NA
4,same,49,learning,pre-flush,target,18,dax,4,2,1,obj1_2,1,1,NA,banana,banana,banana,NA
4,same,49,learning,pre-flush,target,19,yate,1,3,1,obj1_3,1,0,1,bed,bed,bookcase,bed
4,same,49,learning,pre-flush,target,20,fendle,2,3,1,obj1_1,1,1,1,bike,bike,bike,bike
4,same,49,learning,pre-flush,target,21,mipen,3,3,0,obj3_1,1,1,0,bookcase,bat,bat,bookcase
4,same,49,learning,pre-flush,target,22,dax,4,3,1,obj1_2,1,1,1,banana,banana,banana,banana
4,same,49,learning,flush,filler,23,glemp,5,2,1,obj1_4,0,1,NA,glove,eraser,glove,NA
4,same,49,learning,flush,filler,24,heek,6,2,1,obj1_3,0,1,NA,rose,pliers,rose,NA
4,same,49,learning,flush,filler,25,toma,7,2,1,obj1_2,0,1,NA,controller,flute,controller,NA
4,same,49,learning,flush,filler,26,blicket,8,2,0,obj4_1,0,0,NA,plane,saw,plane,NA
4,same,49,learning,flush,filler,27,nortle,9,2,0,obj4_2,0,0,NA,bus,acorn,bus,NA
4,same,49,learning,flush,filler,28,vep,10,2,1,obj1_3,0,1,NA,scissors,notebook,scissors,NA
4,same,49,learning,flush,filler,29,kuabid,11,2,1,obj1_3,0,1,NA,dresser,helicopter,dresser,NA
4,same,49,learning,flush,filler,30,wug,12,2,1,obj1_1,0,1,NA,racket,shoe,racket,NA
4,same,49,learning,flush,filler,31,smick,13,2,0,obj2_1,0,0,NA,pencil,sandwich,pencil,NA
4,same,49,learning,flush,filler,32,channer,14,2,1,obj1_2,0,1,NA,screwdriver,phone,screwdriver,NA
4,same,49,learning,flush,filler,33,glemp,5,3,0,obj3_2,0,1,0,sandwich,eraser,glove,sandwich
4,same,49,learning,flush,filler,34,heek,6,3,0,obj3_2,0,1,0,acorn,pliers,rose,acorn
4,same,49,learning,flush,filler,35,toma,7,3,1,obj1_2,0,1,1,controller,flute,controller,controller
4,same,49,learning,flush,filler,36,blicket,8,3,1,obj1_4,0,0,1,desk,saw,plane,desk
4,same,49,learning,flush,filler,37,nortle,9,3,0,obj3_3,0,0,0,paperclip,acorn,bus,paperclip
4,same,49,learning,flush,filler,38,vep,10,3,0,obj4_3,0,1,0,filecabinet,notebook,scissors,filecabinet
4,same,49,learning,flush,filler,39,kuabid,11,3,0,obj3_2,0,1,0,lamp,helicopter,dresser,lamp
4,same,49,learning,flush,filler,40,wug,12,3,0,obj3_3,0,1,0,mitt,shoe,racket,mitt
4,same,49,learning,flush,filler,41,smick,13,3,0,obj2_3,0,0,0,pineapple,sandwich,pencil,pineapple
4,same,49,learning,flush,filler,42,channer,14,3,0,obj4_4,0,1,0,marker,phone,screwdriver,marker
4,same,49,learning,post-flush,target,43,zum,15,1,1,obj4_1,1,NA,NA,sunflower,sunflower,NA,NA
4,same,49,learning,post-flush,target,44,ruftin,16,1,1,obj4_1,1,NA,NA,ruler,ruler,NA,NA
4,same,49,learning,post-flush,target,45,loog,17,1,1,obj4_1,1,NA,NA,stapler,stapler,NA,NA
4,same,49,learning,post-flush,target,46,plyder,18,1,1,obj2_1,1,NA,NA,train,train,NA,NA
4,same,49,learning,post-flush,target,47,zum,15,2,0,obj4_4,1,0,NA,strawberry,sunflower,strawberry,NA
4,same,49,learning,post-flush,target,48,ruftin,16,2,0,obj3_4,1,0,NA,steak,ruler,steak,NA
4,same,49,learning,post-flush,target,49,loog,17,2,0,obj4_4,1,0,NA,tuba,stapler,tuba,NA
4,same,49,learning,post-flush,target,50,plyder,18,2,0,obj3_4,1,0,NA,skateboard,train,skateboard,NA
4,same,49,learning,post-flush,target,51,zum,15,3,1,obj1_4,1,0,1,sunflower,sunflower,strawberry,sunflower
4,same,49,learning,post-flush,target,52,ruftin,16,3,0,obj4_2,1,0,0,stool,ruler,steak,stool
4,same,49,learning,post-flush,target,53,loog,17,3,1,obj1_4,1,0,1,stapler,stapler,tuba,stapler
4,same,49,learning,post-flush,target,54,plyder,18,3,1,obj1_2,1,0,1,train,train,skateboard,train
4,same,49,test,post-flush,target,55,zum,15,4,0,foil1_4,1,0,1,shuttlecock,sunflower,strawberry,sunflower
4,same,49,test,post-flush,target,56,ruftin,16,4,0,foil2,1,0,0,steak,ruler,steak,stool
4,same,49,test,post-flush,target,57,loog,17,4,0,random4,1,0,1,clarinet,stapler,tuba,stapler
4,same,49,test,post-flush,target,58,plyder,18,4,0,random3,1,0,1,scissors,train,skateboard,train
4,same,49,test,flush,filler,59,glemp,5,4,0,foil2,0,1,0,filecabinet,eraser,glove,sandwich
4,same,49,test,flush,filler,60,heek,6,4,0,random1_1,0,1,0,bookcase,pliers,rose,acorn
4,same,49,test,flush,filler,61,toma,7,4,0,random5,0,1,1,keyboard,flute,controller,controller
4,same,49,test,flush,filler,62,blicket,8,4,1,target_4,0,0,1,desk,saw,plane,desk
4,same,49,test,flush,filler,63,nortle,9,4,0,random3,0,0,0,screwdriver,acorn,bus,paperclip
4,same,49,test,flush,filler,64,vep,10,4,1,target_3,0,1,0,scissors,notebook,scissors,filecabinet
4,same,49,test,flush,filler,65,kuabid,11,4,0,random2,0,1,0,banana,helicopter,dresser,lamp
4,same,49,test,flush,filler,66,wug,12,4,0,random2,0,1,0,boat,shoe,racket,mitt
4,same,49,test,flush,filler,67,smick,13,4,0,random1_4,0,0,0,chair,sandwich,pencil,pineapple
4,same,49,test,flush,filler,68,channer,14,4,0,foil1_2,0,1,0,phone,phone,screwdriver,marker
4,same,49,test,pre-flush,target,69,yate,1,4,1,target_3,1,0,1,bed,bed,bookcase,bed
4,same,49,test,pre-flush,target,70,fendle,2,4,0,random4,1,1,1,sunflower,bike,bike,bike
4,same,49,test,pre-flush,target,71,mipen,3,4,1,target_4,1,1,0,bat,bat,bat,bookcase
4,same,49,test,pre-flush,target,72,dax,4,4,1,target_2,1,1,1,banana,banana,banana,banana
4,same,49,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,same,49,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,memorization and words that sound similar to English words,NA,NA,NA
4,same,49,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,I thought of the words that sounded similar to English words I know already,NA,NA,NA
4,same,49,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,same,50,learning,warm-up,filler,1,glemp,5,1,0,obj1_1,0,NA,NA,glove,glove,NA,NA
4,same,50,learning,warm-up,filler,2,heek,6,1,0,obj3_1,0,NA,NA,pliers,pliers,NA,NA
4,same,50,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,same,50,learning,warm-up,filler,4,blicket,8,1,0,obj4_1,0,NA,NA,hat,hat,NA,NA
4,same,50,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,same,50,learning,warm-up,filler,6,vep,10,1,0,obj2_1,0,NA,NA,mitt,mitt,NA,NA
4,same,50,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,same,50,learning,warm-up,filler,8,wug,12,1,0,obj2_1,0,NA,NA,racket,racket,NA,NA
4,same,50,learning,warm-up,filler,9,smick,13,1,0,obj2_1,0,NA,NA,guitar,guitar,NA,NA
4,same,50,learning,warm-up,filler,10,channer,14,1,0,obj4_1,0,NA,NA,harp,harp,NA,NA
4,same,50,learning,pre-flush,target,11,yate,1,1,1,obj1_1,1,NA,NA,orchid,orchid,NA,NA
4,same,50,learning,pre-flush,target,12,fendle,2,1,1,obj1_1,1,NA,NA,bike,bike,NA,NA
4,same,50,learning,pre-flush,target,13,mipen,3,1,1,obj2_1,1,NA,NA,dress,dress,NA,NA
