experiment,id,condition,phase,item,exposure,word,word_type,target_referent,selected_object,target_selected,selection,input
2,43932,Recall,learning,8,2,dax,target,NA,bag,0,NA,NA
2,43932,Recall,learning,9,1,smick,target,NA,dress,1,target,NA
2,43932,Recall,learning,10,1,mipen,one-shot,NA,flute,1,target,NA
2,43932,Recall,learning,11,2,smick,target,NA,dress,0,NA,NA
2,43932,Recall,learning,12,1,channer,target,NA,clarinet,1,target,NA
2,43932,Recall,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,43932,Recall,learning,14,2,channer,target,NA,clarinet,0,NA,NA
2,43932,Recall,learning,15,1,toma,filler,NA,pants,0,foil1,NA
2,43932,Recall,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,43932,Recall,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,43932,Recall,learning,18,3,kuabid,target,NA,orchid,0,NA,NA
2,43932,Recall,learning,19,1,blicket,filler,NA,screwdriver,0,foil1,NA
2,43932,Recall,learning,20,3,dax,target,NA,bag,0,NA,NA
2,43932,Recall,learning,21,2,plyder,filler,NA,notebook,0,foil2,NA
2,43932,Recall,learning,22,2,heek,filler,NA,keyboard,0,foil2,NA
2,43932,Recall,learning,23,2,toma,filler,NA,mouse,0,foil2,NA
2,43932,Recall,learning,24,3,smick,target,NA,dress,0,NA,NA
2,43932,Recall,learning,25,2,ruftin,filler,NA,bed,0,foil2,NA
2,43932,Recall,learning,26,3,channer,target,NA,clarinet,0,NA,NA
2,43932,Recall,learning,27,2,nortle,filler,NA,pencil,1,target,NA
2,43932,Recall,learning,28,2,blicket,filler,NA,clover,0,foil2,NA
2,43932,Recall,test,29,test,kuabid,target,NA,orchid,1,target,NA
2,43932,Recall,test,30,test,dax,target,NA,bag,1,target,NA
2,43932,Recall,test,31,test,smick,target,NA,dress,1,target,NA
2,43932,Recall,test,32,test,channer,target,NA,clarinet,1,target,NA
2,43932,Recall,test,33,test,yate,one-shot,NA,eraser,1,target,NA
2,43932,Recall,test,34,test,fendle,one-shot,NA,pliers,1,target,NA
2,43932,Recall,test,35,test,mipen,one-shot,NA,controller,0,foil1,NA
2,43932,Recall,test,36,test,zum,one-shot,NA,saw,1,target,NA
2,43932,Recall,test,37,test,plyder,filler,NA,acorn,0,foil1,NA
2,43932,Recall,test,38,test,heek,filler,NA,pineapple,0,foil1,NA
2,43932,Recall,test,39,test,toma,filler,NA,mouse,0,foil2,NA
2,43932,Recall,test,40,test,ruftin,filler,NA,pinecone,0,foil1,NA
2,43932,Recall,test,41,test,nortle,filler,NA,pencil,1,target,NA
2,43932,Recall,test,42,test,blicket,filler,NA,clover,0,foil2,NA
2,43932,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,43932,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,43932,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,Just vibes
2,43932,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No
2,43932,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,22370,Confirm,learning,1,1,plyder,filler,NA,acorn,0,foil1,NA
2,22370,Confirm,learning,2,1,heek,filler,NA,pineapple,0,foil1,NA
2,22370,Confirm,learning,3,1,kuabid,target,NA,bed,1,target,NA
2,22370,Confirm,learning,4,1,yate,one-shot,NA,chair,1,target,NA
2,22370,Confirm,learning,5,2,kuabid,target,NA,bed,1,target,NA
2,22370,Confirm,learning,6,1,dax,target,NA,bag,1,target,NA
2,22370,Confirm,learning,7,1,fendle,one-shot,NA,drum,1,target,NA
2,22370,Confirm,learning,8,2,dax,target,NA,bag,1,target,NA
2,22370,Confirm,learning,9,1,smick,target,NA,dress,1,target,NA
2,22370,Confirm,learning,10,1,mipen,one-shot,NA,flute,1,target,NA
2,22370,Confirm,learning,11,2,smick,target,NA,dress,1,target,NA
2,22370,Confirm,learning,12,1,channer,target,NA,clover,1,target,NA
2,22370,Confirm,learning,13,1,zum,one-shot,NA,palm,1,target,NA
2,22370,Confirm,learning,14,2,channer,target,NA,pliers,0,foil2,NA
2,22370,Confirm,learning,15,1,toma,filler,NA,pants,0,foil1,NA
2,22370,Confirm,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,22370,Confirm,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,22370,Confirm,learning,18,3,kuabid,target,NA,bookcase,0,foil3,NA
2,22370,Confirm,learning,19,1,blicket,filler,NA,phone,0,foil1,NA
2,22370,Confirm,learning,20,3,dax,target,NA,bag,1,target,NA
2,22370,Confirm,learning,21,2,plyder,filler,NA,skateboard,0,foil2,NA
2,22370,Confirm,learning,22,2,heek,filler,NA,controller,0,foil2,NA
2,22370,Confirm,learning,23,2,toma,filler,NA,banana,0,foil2,NA
2,22370,Confirm,learning,24,3,smick,target,NA,saw,0,foil3,NA
2,22370,Confirm,learning,25,2,ruftin,filler,NA,harp,0,foil2,NA
2,22370,Confirm,learning,26,3,channer,target,NA,clover,1,target,NA
2,22370,Confirm,learning,27,2,nortle,filler,NA,pencil,1,target,NA
2,22370,Confirm,learning,28,2,blicket,filler,NA,screwdriver,1,target,NA
2,22370,Confirm,test,29,test,kuabid,target,NA,bed,1,target,NA
2,22370,Confirm,test,30,test,dax,target,NA,bag,1,target,NA
2,22370,Confirm,test,31,test,smick,target,NA,saw,0,foil2,NA
2,22370,Confirm,test,32,test,channer,target,NA,clover,1,target,NA
2,22370,Confirm,test,33,test,yate,one-shot,NA,glove,0,foil1,NA
2,22370,Confirm,test,34,test,fendle,one-shot,NA,mitt,0,foil3,NA
2,22370,Confirm,test,35,test,mipen,one-shot,NA,flute,1,target,NA
2,22370,Confirm,test,36,test,zum,one-shot,NA,palm,1,target,NA
2,22370,Confirm,test,37,test,plyder,filler,NA,pliers,0,foil3,NA
2,22370,Confirm,test,38,test,heek,filler,NA,pineapple,0,foil1,NA
2,22370,Confirm,test,39,test,toma,filler,NA,pinecone,0,foil3,NA
2,22370,Confirm,test,40,test,ruftin,filler,NA,shoe,0,foil1,NA
2,22370,Confirm,test,41,test,nortle,filler,NA,pencil,1,target,NA
2,22370,Confirm,test,42,test,blicket,filler,NA,screwdriver,0,foil1,NA
2,22370,Confirm,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,22370,Confirm,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,22370,Confirm,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,None
2,22370,Confirm,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,no%2C i just tried to remember the previous groups when I had to answer a new question.
2,22370,Confirm,debrief,Other,NA,NA,NA,NA,NA,NA,NA,N/A
2,59253,Confirm,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,59253,Confirm,learning,2,1,heek,filler,NA,pineapple,0,foil1,NA
2,59253,Confirm,learning,3,1,kuabid,target,NA,orchid,1,target,NA
2,59253,Confirm,learning,4,1,yate,one-shot,NA,eraser,1,target,NA
2,59253,Confirm,learning,5,2,kuabid,target,NA,orchid,1,target,NA
2,59253,Confirm,learning,6,1,dax,target,NA,bookcase,1,target,NA
2,59253,Confirm,learning,7,1,fendle,one-shot,NA,pliers,1,target,NA
2,59253,Confirm,learning,8,2,dax,target,NA,bookcase,1,target,NA
2,59253,Confirm,learning,9,1,smick,target,NA,dress,1,target,NA
2,59253,Confirm,learning,10,1,mipen,one-shot,NA,flute,1,target,NA
2,59253,Confirm,learning,11,2,smick,target,NA,dress,1,target,NA
2,59253,Confirm,learning,12,1,channer,target,NA,clarinet,1,target,NA
2,59253,Confirm,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,59253,Confirm,learning,14,2,channer,target,NA,clarinet,1,target,NA
2,59253,Confirm,learning,15,1,toma,filler,NA,skateboard,0,foil1,NA
2,59253,Confirm,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,59253,Confirm,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,59253,Confirm,learning,18,3,kuabid,target,NA,orchid,1,target,NA
2,59253,Confirm,learning,19,1,blicket,filler,NA,harp,0,foil1,NA
2,59253,Confirm,learning,20,3,dax,target,NA,bookcase,1,target,NA
2,59253,Confirm,learning,21,2,plyder,filler,NA,shoe,0,foil2,NA
2,59253,Confirm,learning,22,2,heek,filler,NA,mitt,1,target,NA
2,59253,Confirm,learning,23,2,toma,filler,NA,headphone,0,foil2,NA
2,59253,Confirm,learning,24,3,smick,target,NA,dress,1,target,NA
2,59253,Confirm,learning,25,2,ruftin,filler,NA,plane,1,target,NA
2,59253,Confirm,learning,26,3,channer,target,NA,clarinet,1,target,NA
2,59253,Confirm,learning,27,2,nortle,filler,NA,screwdriver,0,foil2,NA
2,59253,Confirm,learning,28,2,blicket,filler,NA,lamp,1,target,NA
2,59253,Confirm,test,29,test,kuabid,target,NA,orchid,1,target,NA
2,59253,Confirm,test,30,test,dax,target,NA,camera,0,foil1,NA
2,59253,Confirm,test,31,test,smick,target,NA,dress,1,target,NA
2,59253,Confirm,test,32,test,channer,target,NA,clarinet,1,target,NA
2,59253,Confirm,test,33,test,yate,one-shot,NA,glove,0,foil1,NA
2,59253,Confirm,test,34,test,fendle,one-shot,NA,pliers,1,target,NA
2,59253,Confirm,test,35,test,mipen,one-shot,NA,flute,1,target,NA
2,59253,Confirm,test,36,test,zum,one-shot,NA,saw,1,target,NA
2,59253,Confirm,test,37,test,plyder,filler,NA,car,0,foil1,NA
2,59253,Confirm,test,38,test,heek,filler,NA,pineapple,0,foil1,NA
2,59253,Confirm,test,39,test,toma,filler,NA,screwdriver,0,foil2,NA
2,59253,Confirm,test,40,test,ruftin,filler,NA,pinecone,0,foil1,NA
2,59253,Confirm,test,41,test,nortle,filler,NA,keyboard,1,target,NA
2,59253,Confirm,test,42,test,blicket,filler,NA,harp,0,foil1,NA
2,59253,Confirm,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,yes
2,59253,Confirm,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,59253,Confirm,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,I associated the words with certain categories of objects like apple or computer
2,59253,Confirm,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,no
2,59253,Confirm,debrief,Other,NA,NA,NA,NA,NA,NA,NA,no
2,86609,Recall,learning,1,1,plyder,filler,NA,headphone,0,foil1,NA
2,86609,Recall,learning,2,1,heek,filler,NA,pineapple,0,foil1,NA
2,86609,Recall,learning,3,1,kuabid,target,NA,apple,1,target,NA
2,86609,Recall,learning,4,1,yate,one-shot,NA,chair,1,target,NA
2,86609,Recall,learning,5,2,kuabid,target,NA,0,0,NA,NA
2,86609,Recall,learning,6,1,dax,target,NA,bike,1,target,NA
2,86609,Recall,learning,7,1,fendle,one-shot,NA,drum,1,target,NA
2,86609,Recall,learning,8,2,dax,target,NA,0,0,NA,NA
2,86609,Recall,learning,9,1,smick,target,NA,dress,1,target,NA
2,86609,Recall,learning,10,1,mipen,one-shot,NA,goggles,1,target,NA
2,86609,Recall,learning,11,2,smick,target,NA,0,0,NA,NA
2,86609,Recall,learning,12,1,channer,target,NA,clover,1,target,NA
2,86609,Recall,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,86609,Recall,learning,14,2,channer,target,NA,0,0,NA,NA
2,86609,Recall,learning,15,1,toma,filler,NA,paperclip,0,foil1,NA
2,86609,Recall,learning,16,1,ruftin,filler,NA,racket,0,foil1,NA
2,86609,Recall,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,86609,Recall,learning,18,3,kuabid,target,NA,0,0,NA,NA
2,86609,Recall,learning,19,1,blicket,filler,NA,screwdriver,0,foil1,NA
2,86609,Recall,learning,20,3,dax,target,NA,0,0,NA,NA
2,86609,Recall,learning,21,2,plyder,filler,NA,car,1,target,NA
2,86609,Recall,learning,22,2,heek,filler,NA,bus,0,foil2,NA
2,86609,Recall,learning,23,2,toma,filler,NA,skateboard,1,target,NA
2,86609,Recall,learning,24,3,smick,target,NA,0,0,NA,NA
2,86609,Recall,learning,25,2,ruftin,filler,NA,ball,0,foil2,NA
2,86609,Recall,learning,26,3,channer,target,NA,0,0,NA,NA
2,86609,Recall,learning,27,2,nortle,filler,NA,phone,0,foil2,NA
2,86609,Recall,learning,28,2,blicket,filler,NA,clarinet,0,foil2,NA
2,86609,Recall,test,29,test,kuabid,target,NA,clover,0,foil3,NA
2,86609,Recall,test,30,test,dax,target,NA,goggles,0,foil3,NA
2,86609,Recall,test,31,test,smick,target,NA,bat,0,foil1,NA
2,86609,Recall,test,32,test,channer,target,NA,desk,0,foil2,NA
2,86609,Recall,test,33,test,yate,one-shot,NA,scissors,0,foil2,NA
2,86609,Recall,test,34,test,fendle,one-shot,NA,rose,0,foil1,NA
2,86609,Recall,test,35,test,mipen,one-shot,NA,controller,0,foil1,NA
2,86609,Recall,test,36,test,zum,one-shot,NA,cookie,0,foil3,NA
2,86609,Recall,test,37,test,plyder,filler,NA,cookie,0,foil1,NA
2,86609,Recall,test,38,test,heek,filler,NA,paperclip,0,foil3,NA
2,86609,Recall,test,39,test,toma,filler,NA,skateboard,1,target,NA
2,86609,Recall,test,40,test,ruftin,filler,NA,pinecone,1,target,NA
2,86609,Recall,test,41,test,nortle,filler,NA,pinecone,0,foil3,NA
2,86609,Recall,test,42,test,blicket,filler,NA,eraser,0,foil2,NA
2,86609,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,86609,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,Discard my data
2,86609,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,Patterns and letter decoding
2,86609,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No
2,86609,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,I figured it out quickly
2,50188,Confirm,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,50188,Confirm,learning,2,1,heek,filler,NA,pineapple,0,foil1,NA
2,50188,Confirm,learning,3,1,kuabid,target,NA,orchid,1,target,NA
2,50188,Confirm,learning,4,1,yate,one-shot,NA,chair,1,target,NA
2,50188,Confirm,learning,5,2,kuabid,target,NA,eraser,0,foil2,NA
2,50188,Confirm,learning,6,1,dax,target,NA,bookcase,1,target,NA
2,50188,Confirm,learning,7,1,fendle,one-shot,NA,pliers,1,target,NA
2,50188,Confirm,learning,8,2,dax,target,NA,bookcase,1,target,NA
2,50188,Confirm,learning,9,1,smick,target,NA,hammer,1,target,NA
2,50188,Confirm,learning,10,1,mipen,one-shot,NA,goggles,1,target,NA
2,50188,Confirm,learning,11,2,smick,target,NA,hammer,1,target,NA
2,50188,Confirm,learning,12,1,channer,target,NA,banana,1,target,NA
2,50188,Confirm,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,50188,Confirm,learning,14,2,channer,target,NA,desk,0,foil2,NA
2,50188,Confirm,learning,15,1,toma,filler,NA,dresser,0,foil1,NA
2,50188,Confirm,learning,16,1,ruftin,filler,NA,pinecone,0,foil1,NA
2,50188,Confirm,learning,17,1,nortle,filler,NA,guitar,0,foil1,NA
2,50188,Confirm,learning,18,3,kuabid,target,NA,boat,0,foil3,NA
2,50188,Confirm,learning,19,1,blicket,filler,NA,lamp,0,foil1,NA
2,50188,Confirm,learning,20,3,dax,target,NA,skateboard,0,foil3,NA
2,50188,Confirm,learning,21,2,plyder,filler,NA,cookie,1,target,NA
2,50188,Confirm,learning,22,2,heek,filler,NA,keyboard,0,foil2,NA
2,50188,Confirm,learning,23,2,toma,filler,NA,harp,0,foil2,NA
2,50188,Confirm,learning,24,3,smick,target,NA,hammer,1,target,NA
2,50188,Confirm,learning,25,2,ruftin,filler,NA,bed,0,foil2,NA
2,50188,Confirm,learning,26,3,channer,target,NA,screwdriver,0,foil3,NA
2,50188,Confirm,learning,27,2,nortle,filler,NA,harp,0,foil2,NA
2,50188,Confirm,learning,28,2,blicket,filler,NA,racket,0,foil2,NA
2,50188,Confirm,test,29,test,kuabid,target,NA,bed,0,foil1,NA
2,50188,Confirm,test,30,test,dax,target,NA,bookcase,1,target,NA
2,50188,Confirm,test,31,test,smick,target,NA,hammer,1,target,NA
2,50188,Confirm,test,32,test,channer,target,NA,desk,0,foil2,NA
2,50188,Confirm,test,33,test,yate,one-shot,NA,chair,1,target,NA
2,50188,Confirm,test,34,test,fendle,one-shot,NA,pliers,1,target,NA
2,50188,Confirm,test,35,test,mipen,one-shot,NA,paperclip,0,foil2,NA
2,50188,Confirm,test,36,test,zum,one-shot,NA,palm,0,foil1,NA
2,50188,Confirm,test,37,test,plyder,filler,NA,shoe,0,foil2,NA
2,50188,Confirm,test,38,test,heek,filler,NA,pliers,0,foil3,NA
2,50188,Confirm,test,39,test,toma,filler,NA,harp,0,foil2,NA
2,50188,Confirm,test,40,test,ruftin,filler,NA,shoe,0,foil1,NA
2,50188,Confirm,test,41,test,nortle,filler,NA,guitar,0,foil1,NA
2,50188,Confirm,test,42,test,blicket,filler,NA,hammer,0,foil3,NA
2,50188,Confirm,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,yes
2,50188,Confirm,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,50188,Confirm,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,Naturally%2C through conversations
2,50188,Confirm,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,No. Definitive meanings were not given
2,50188,Confirm,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,17762,Confirm,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,17762,Confirm,learning,2,1,heek,filler,NA,scissors,0,foil1,NA
2,17762,Confirm,learning,3,1,kuabid,target,NA,ball,1,target,NA
2,17762,Confirm,learning,4,1,yate,one-shot,NA,helmet,1,target,NA
2,17762,Confirm,learning,5,2,kuabid,target,NA,acorn,0,foil2,NA
2,17762,Confirm,learning,6,1,dax,target,NA,bag,1,target,NA
2,17762,Confirm,learning,7,1,fendle,one-shot,NA,rose,1,target,NA
2,17762,Confirm,learning,8,2,dax,target,NA,bag,1,target,NA
2,17762,Confirm,learning,9,1,smick,target,NA,hammer,1,target,NA
2,17762,Confirm,learning,10,1,mipen,one-shot,NA,bus,1,target,NA
2,17762,Confirm,learning,11,2,smick,target,NA,hammer,1,target,NA
2,17762,Confirm,learning,12,1,channer,target,NA,clover,1,target,NA
2,17762,Confirm,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,17762,Confirm,learning,14,2,channer,target,NA,broccoli,0,foil2,NA
2,17762,Confirm,learning,15,1,toma,filler,NA,dresser,0,foil1,NA
2,17762,Confirm,learning,16,1,ruftin,filler,NA,plane,0,foil1,NA
2,17762,Confirm,learning,17,1,nortle,filler,NA,pencil,0,foil1,NA
2,17762,Confirm,learning,18,3,kuabid,target,NA,ball,1,target,NA
2,17762,Confirm,learning,19,1,blicket,filler,NA,lamp,0,foil1,NA
2,17762,Confirm,learning,20,3,dax,target,NA,bag,1,target,NA
2,17762,Confirm,learning,21,2,plyder,filler,NA,paperclip,0,foil2,NA
2,17762,Confirm,learning,22,2,heek,filler,NA,pineapple,1,target,NA
2,17762,Confirm,learning,23,2,toma,filler,NA,harp,0,foil2,NA
2,17762,Confirm,learning,24,3,smick,target,NA,hammer,1,target,NA
2,17762,Confirm,learning,25,2,ruftin,filler,NA,sandwich,0,foil2,NA
2,17762,Confirm,learning,26,3,channer,target,NA,clover,1,target,NA
2,17762,Confirm,learning,27,2,nortle,filler,NA,harp,0,foil2,NA
2,17762,Confirm,learning,28,2,blicket,filler,NA,glove,0,foil2,NA
2,17762,Confirm,test,29,test,kuabid,target,NA,ball,1,target,NA
2,17762,Confirm,test,30,test,dax,target,NA,bag,1,target,NA
2,17762,Confirm,test,31,test,smick,target,NA,hammer,1,target,NA
2,17762,Confirm,test,32,test,channer,target,NA,clover,1,target,NA
2,17762,Confirm,test,33,test,yate,one-shot,NA,glove,0,foil1,NA
2,17762,Confirm,test,34,test,fendle,one-shot,NA,broccoli,0,foil1,NA
2,17762,Confirm,test,35,test,mipen,one-shot,NA,sandwich,0,foil3,NA
2,17762,Confirm,test,36,test,zum,one-shot,NA,desk,0,foil1,NA
2,17762,Confirm,test,37,test,plyder,filler,NA,broccoli,0,foil3,NA
2,17762,Confirm,test,38,test,heek,filler,NA,pineapple,1,target,NA
2,17762,Confirm,test,39,test,toma,filler,NA,paperclip,1,target,NA
2,17762,Confirm,test,40,test,ruftin,filler,NA,sandwich,0,foil2,NA
2,17762,Confirm,test,41,test,nortle,filler,NA,pencil,0,foil1,NA
2,17762,Confirm,test,42,test,blicket,filler,NA,hammer,0,foil3,NA
2,17762,Confirm,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,no
2,17762,Confirm,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,17762,Confirm,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,the pictures
2,17762,Confirm,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,no
2,17762,Confirm,debrief,Other,NA,NA,NA,NA,NA,NA,NA,no
2,32717,Recall,learning,1,1,plyder,filler,NA,cookie,0,foil1,NA
2,32717,Recall,learning,2,1,heek,filler,NA,scissors,0,foil1,NA
2,32717,Recall,learning,3,1,kuabid,target,NA,ball,1,target,NA
2,32717,Recall,learning,4,1,yate,one-shot,NA,helmet,1,target,NA
2,32717,Recall,learning,5,2,kuabid,target,NA,headphone,0,NA,NA
2,32717,Recall,learning,6,1,dax,target,NA,bag,1,target,NA
2,32717,Recall,learning,7,1,fendle,one-shot,NA,broccoli,1,target,NA
2,32717,Recall,learning,8,2,dax,target,NA,notebook,0,NA,NA
2,32717,Recall,learning,9,1,smick,target,NA,dress,1,target,NA
2,32717,Recall,learning,10,1,mipen,one-shot,NA,bus,1,target,NA
2,32717,Recall,learning,11,2,smick,target,NA,apple,0,NA,NA
2,32717,Recall,learning,12,1,channer,target,NA,clover,1,target,NA
2,32717,Recall,learning,13,1,zum,one-shot,NA,saw,1,target,NA
2,32717,Recall,learning,14,2,channer,target,NA,clover,0,NA,NA
2,32717,Recall,learning,15,1,toma,filler,NA,pants,0,foil1,NA
2,32717,Recall,learning,16,1,ruftin,filler,NA,racket,0,foil1,NA
2,32717,Recall,learning,17,1,nortle,filler,NA,keyboard,0,foil1,NA
2,32717,Recall,learning,18,3,kuabid,target,NA,skateboard,0,NA,NA
2,32717,Recall,learning,19,1,blicket,filler,NA,screwdriver,0,foil1,NA
2,32717,Recall,learning,20,3,dax,target,NA,headphone,0,NA,NA
2,32717,Recall,learning,21,2,plyder,filler,NA,plane,0,foil2,NA
2,32717,Recall,learning,22,2,heek,filler,NA,pineapple,1,target,NA
2,32717,Recall,learning,23,2,toma,filler,NA,phone,0,foil2,NA
2,32717,Recall,learning,24,3,smick,target,NA,hat,0,NA,NA
2,32717,Recall,learning,25,2,ruftin,filler,NA,apple,0,foil2,NA
2,32717,Recall,learning,26,3,channer,target,NA,clover,0,NA,NA
2,32717,Recall,learning,27,2,nortle,filler,NA,sandwich,1,target,NA
2,32717,Recall,learning,28,2,blicket,filler,NA,harp,1,target,NA
2,32717,Recall,test,29,test,kuabid,target,NA,acorn,0,foil2,NA
2,32717,Recall,test,30,test,dax,target,NA,hammer,0,foil2,NA
2,32717,Recall,test,31,test,smick,target,NA,hammer,0,foil1,NA
2,32717,Recall,test,32,test,channer,target,NA,clover,1,target,NA
2,32717,Recall,test,33,test,yate,one-shot,NA,goggles,0,foil3,NA
2,32717,Recall,test,34,test,fendle,one-shot,NA,broccoli,1,target,NA
2,32717,Recall,test,35,test,mipen,one-shot,NA,skateboard,0,foil2,NA
2,32717,Recall,test,36,test,zum,one-shot,NA,sandwich,0,foil3,NA
2,32717,Recall,test,37,test,plyder,filler,NA,cookie,0,foil1,NA
2,32717,Recall,test,38,test,heek,filler,NA,broccoli,0,foil3,NA
2,32717,Recall,test,39,test,toma,filler,NA,banana,0,foil2,NA
2,32717,Recall,test,40,test,ruftin,filler,NA,racket,0,foil1,NA
2,32717,Recall,test,41,test,nortle,filler,NA,lamp,0,foil3,NA
2,32717,Recall,test,42,test,blicket,filler,NA,harp,1,target,NA
2,32717,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,yes
2,32717,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,My data is good
2,32717,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,memorization
2,32717,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,no
2,32717,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA
2,87232,Recall,learning,1,1,plyder,filler,NA,car,0,foil1,NA
2,87232,Recall,learning,2,1,heek,filler,NA,mitt,0,foil1,NA
2,87232,Recall,learning,3,1,kuabid,target,NA,orchid,1,target,NA
