experiment,id,condition,phase,item,exposure,word,word_type,selected_object,target_selected,input
3,30,Confirm-first,learning,41,3,smick,filler,hammer,0,obj2_1
3,30,Confirm-first,learning,42,3,channer,filler,tree,0,obj4_4
3,30,Confirm-first,test,43,test,glemp,filler,glove,1,target_4
3,30,Confirm-first,test,44,test,heek,filler,rose,1,target_3
3,30,Confirm-first,test,45,test,toma,filler,guitar,0,foil4_2
3,30,Confirm-first,test,46,test,ruftin,filler,hat,1,target_3
3,30,Confirm-first,test,47,test,nortle,filler,acorn,1,target_4
3,30,Confirm-first,test,48,test,vep,filler,screwdriver,0,foil4_2
3,30,Confirm-first,test,49,test,kuabid,filler,sandwich,0,foil2_1_2
3,30,Confirm-first,test,50,test,dax,filler,pinecone,0,foil1_2_1
3,30,Confirm-first,test,51,test,smick,filler,bus,0,foil3_4_4
3,30,Confirm-first,test,52,test,channer,filler,notebook,0,foil2_2_1
3,30,Confirm-first,test,53,test,yate,target,flute,0,foil2_3_4
3,30,Confirm-first,test,54,test,fendle,target,printer,0,foil3_1_3
3,30,Confirm-first,test,55,test,mipen,target,shovel,0,foil3_1_1
3,30,Confirm-first,test,56,test,zum,target,drum,0,foil2_3_3
3,30,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,30,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,30,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,Always clicked on the bottom right to begin
3,30,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,No
3,30,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,I definitely got it all wrong
3,32,Conflict-first,learning,1,1,glemp,filler,eraser,0,obj4_1
3,32,Conflict-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,32,Conflict-first,learning,3,1,toma,filler,bus,0,obj1_1
3,32,Conflict-first,learning,4,1,ruftin,filler,saw,0,obj3_1
3,32,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,32,Conflict-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,32,Conflict-first,learning,7,1,kuabid,filler,paperclip,0,obj2_1
3,32,Conflict-first,learning,8,1,dax,filler,pinecone,0,obj3_1
3,32,Conflict-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,32,Conflict-first,learning,10,1,channer,filler,phone,0,obj2_1
3,32,Conflict-first,learning,11,1,yate,target,shuttlecock,0,obj3_1
3,32,Conflict-first,learning,12,1,fendle,target,ruler,0,obj4_1
3,32,Conflict-first,learning,13,1,mipen,target,sofa,0,obj3_1
3,32,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,32,Conflict-first,learning,15,1,yate,target,orchid,1,obj1_1
3,32,Conflict-first,learning,16,1,fendle,target,camera,1,obj4_1
3,32,Conflict-first,learning,17,1,mipen,target,boat,1,obj1_1
3,32,Conflict-first,learning,18,1,zum,target,mouse,1,obj4_1
3,32,Conflict-first,learning,19,2,yate,target,orchid,1,obj1_1
3,32,Conflict-first,learning,20,2,fendle,target,camera,1,obj1_4
3,32,Conflict-first,learning,21,2,mipen,target,boat,1,obj1_1
3,32,Conflict-first,learning,22,2,zum,target,harp,0,obj2_2
3,32,Conflict-first,learning,23,2,glemp,filler,desk,1,obj3_2
3,32,Conflict-first,learning,24,2,heek,filler,scissors,0,obj2_1
3,32,Conflict-first,learning,25,2,toma,filler,flute,1,obj1_1
3,32,Conflict-first,learning,26,2,ruftin,filler,shovel,1,obj3_1
3,32,Conflict-first,learning,27,2,nortle,filler,ruler,1,obj3_3
3,32,Conflict-first,learning,28,2,vep,filler,tree,0,obj2_3
3,32,Conflict-first,learning,29,2,kuabid,filler,sunflower,0,obj4_1
3,32,Conflict-first,learning,30,2,dax,filler,train,0,obj4_3
3,32,Conflict-first,learning,31,2,smick,filler,eraser,1,obj3_2
3,32,Conflict-first,learning,32,2,channer,filler,clarinet,0,obj2_2
3,32,Conflict-first,learning,33,3,glemp,filler,glove,1,obj1_4
3,32,Conflict-first,learning,34,3,heek,filler,pinecone,0,obj3_1
3,32,Conflict-first,learning,35,3,toma,filler,boat,0,obj2_4
3,32,Conflict-first,learning,36,3,ruftin,filler,plane,0,obj4_1
3,32,Conflict-first,learning,37,3,nortle,filler,clover,0,obj3_3
3,32,Conflict-first,learning,38,3,vep,filler,pineapple,1,obj1_4
3,32,Conflict-first,learning,39,3,kuabid,filler,broccoli,0,obj4_3
3,32,Conflict-first,learning,40,3,dax,filler,camera,0,obj4_2
3,32,Conflict-first,learning,41,3,smick,filler,palm,0,obj3_3
3,32,Conflict-first,learning,42,3,channer,filler,notebook,0,obj3_4
3,32,Conflict-first,test,43,test,glemp,filler,glove,1,target_4
3,32,Conflict-first,test,44,test,heek,filler,pliers,1,target_2
3,32,Conflict-first,test,45,test,toma,filler,bus,0,foil1_1_1
3,32,Conflict-first,test,46,test,ruftin,filler,saw,0,foil1_1_3
3,32,Conflict-first,test,47,test,nortle,filler,acorn,0,foil1_1_1
3,32,Conflict-first,test,48,test,vep,filler,camera,0,foil3_4_4
3,32,Conflict-first,test,49,test,kuabid,filler,paperclip,0,foil1_3_3
3,32,Conflict-first,test,50,test,dax,filler,pinecone,0,foil1_3_4
3,32,Conflict-first,test,51,test,smick,filler,palm,0,foil3_2_3
3,32,Conflict-first,test,52,test,channer,filler,harp,1,target_3
3,32,Conflict-first,test,53,test,yate,target,pineapple,0,foil4_4
3,32,Conflict-first,test,54,test,fendle,target,ruler,0,foil3_1_4
3,32,Conflict-first,test,55,test,mipen,target,shovel,0,foil3_3_3
3,32,Conflict-first,test,56,test,zum,target,tree,0,foil3_3_2
3,32,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,32,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,32,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,I just tried my best and used my memory.
3,32,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,No%2C went off of memory.
3,32,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,n/a
3,33,Confirm-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,33,Confirm-first,learning,2,1,heek,filler,drum,0,obj2_1
3,33,Confirm-first,learning,3,1,toma,filler,goggles,0,obj4_1
3,33,Confirm-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,33,Confirm-first,learning,5,1,nortle,filler,cookie,0,obj4_1
3,33,Confirm-first,learning,6,1,vep,filler,pineapple,0,obj1_1
3,33,Confirm-first,learning,7,1,kuabid,filler,skateboard,0,obj3_1
3,33,Confirm-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,33,Confirm-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,33,Confirm-first,learning,10,1,channer,filler,lamp,0,obj1_1
3,33,Confirm-first,learning,11,1,yate,target,orchid,1,obj1_1
3,33,Confirm-first,learning,12,1,fendle,target,bike,1,obj1_1
3,33,Confirm-first,learning,13,1,mipen,target,bat,1,obj4_1
3,33,Confirm-first,learning,14,1,zum,target,clover,1,obj1_1
3,33,Confirm-first,learning,15,2,yate,target,orchid,1,obj1_1
3,33,Confirm-first,learning,16,2,fendle,target,headphone,1,obj3_4
3,33,Confirm-first,learning,17,2,mipen,target,bat,1,obj1_4
3,33,Confirm-first,learning,18,2,zum,target,screwdriver,0,obj2_1
3,33,Confirm-first,learning,19,1,yate,target,sunflower,0,obj4_1
3,33,Confirm-first,learning,20,1,fendle,target,shirt,0,obj1_1
3,33,Confirm-first,learning,21,1,mipen,target,violin,0,obj2_1
3,33,Confirm-first,learning,22,1,zum,target,bowlingpin,0,obj3_1
3,33,Confirm-first,learning,23,2,glemp,filler,tuba,0,obj2_1
3,33,Confirm-first,learning,24,2,heek,filler,pineapple,0,obj2_2
3,33,Confirm-first,learning,25,2,toma,filler,screwdriver,1,obj3_4
3,33,Confirm-first,learning,26,2,ruftin,filler,ruler,0,obj2_4
3,33,Confirm-first,learning,27,2,nortle,filler,pinecone,0,obj4_4
3,33,Confirm-first,learning,28,2,vep,filler,shuttlecock,1,obj3_1
3,33,Confirm-first,learning,29,2,kuabid,filler,sock,0,obj4_2
3,33,Confirm-first,learning,30,2,dax,filler,sofa,1,obj3_4
3,33,Confirm-first,learning,31,2,smick,filler,keyboard,1,obj1_3
3,33,Confirm-first,learning,32,2,channer,filler,notebook,1,obj3_1
3,33,Confirm-first,learning,33,3,glemp,filler,bike,0,obj3_3
3,33,Confirm-first,learning,34,3,heek,filler,pinecone,0,obj3_1
3,33,Confirm-first,learning,35,3,toma,filler,pencil,0,obj4_1
3,33,Confirm-first,learning,36,3,ruftin,filler,palm,1,obj1_1
3,33,Confirm-first,learning,37,3,nortle,filler,headphone,1,obj1_1
3,33,Confirm-first,learning,38,3,vep,filler,mitt,1,obj1_1
3,33,Confirm-first,learning,39,3,kuabid,filler,shovel,0,obj2_1
3,33,Confirm-first,learning,40,3,dax,filler,bike,0,obj4_3
3,33,Confirm-first,learning,41,3,smick,filler,keyboard,1,obj1_3
3,33,Confirm-first,learning,42,3,channer,filler,pencil,0,obj2_4
3,33,Confirm-first,test,43,test,glemp,filler,glove,0,foil1_3_2
3,33,Confirm-first,test,44,test,heek,filler,wrench,0,foil2_2_3
3,33,Confirm-first,test,45,test,toma,filler,pencil,0,foil4_3
3,33,Confirm-first,test,46,test,ruftin,filler,palm,1,target_1
3,33,Confirm-first,test,47,test,nortle,filler,skateboard,0,foil2_1_4
3,33,Confirm-first,test,48,test,vep,filler,mitt,1,target_1
3,33,Confirm-first,test,49,test,kuabid,filler,violin,0,foil3_1_2
3,33,Confirm-first,test,50,test,dax,filler,pinecone,0,foil1_2_1
3,33,Confirm-first,test,51,test,smick,filler,keyboard,1,target_3
3,33,Confirm-first,test,52,test,channer,filler,phone,1,target_1
3,33,Confirm-first,test,53,test,yate,target,tuba,0,foil3_3_4
3,33,Confirm-first,test,54,test,fendle,target,ruler,0,foil3_4_1
3,33,Confirm-first,test,55,test,mipen,target,shovel,0,foil3_4_2
3,33,Confirm-first,test,56,test,zum,target,train,0,foil3_4_3
3,33,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,33,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,33,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,no
3,33,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,eliminate
3,33,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,NA
3,35,Confirm-first,learning,1,1,glemp,filler,eraser,0,obj4_1
3,35,Confirm-first,learning,2,1,heek,filler,broccoli,0,obj1_1
3,35,Confirm-first,learning,3,1,toma,filler,bus,0,obj1_1
3,35,Confirm-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,35,Confirm-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,35,Confirm-first,learning,6,1,vep,filler,notebook,0,obj3_1
3,35,Confirm-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,35,Confirm-first,learning,8,1,dax,filler,racket,0,obj2_1
3,35,Confirm-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,35,Confirm-first,learning,10,1,channer,filler,harp,0,obj4_1
3,35,Confirm-first,learning,11,1,yate,target,bed,1,obj3_1
3,35,Confirm-first,learning,12,1,fendle,target,bookcase,1,obj3_1
3,35,Confirm-first,learning,13,1,mipen,target,hammer,1,obj3_1
3,35,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,35,Confirm-first,learning,15,2,yate,target,bed,1,obj1_3
3,35,Confirm-first,learning,16,2,fendle,target,bookcase,1,obj1_3
3,35,Confirm-first,learning,17,2,mipen,target,hammer,1,obj1_3
3,35,Confirm-first,learning,18,2,zum,target,clarinet,1,obj1_3
3,35,Confirm-first,learning,19,1,yate,target,sunflower,0,obj4_1
3,35,Confirm-first,learning,20,1,fendle,target,ruler,0,obj4_1
3,35,Confirm-first,learning,21,1,mipen,target,shovel,0,obj1_1
3,35,Confirm-first,learning,22,1,zum,target,train,0,obj2_1
3,35,Confirm-first,learning,23,2,glemp,filler,glove,1,obj1_4
3,35,Confirm-first,learning,24,2,heek,filler,drum,1,obj1_1
3,35,Confirm-first,learning,25,2,toma,filler,flute,1,obj1_1
3,35,Confirm-first,learning,26,2,ruftin,filler,desk,1,obj1_4
3,35,Confirm-first,learning,27,2,nortle,filler,plane,0,obj4_1
3,35,Confirm-first,learning,28,2,vep,filler,tree,0,obj2_3
3,35,Confirm-first,learning,29,2,kuabid,filler,pencil,0,obj2_4
3,35,Confirm-first,learning,30,2,dax,filler,pinecone,1,obj1_2
3,35,Confirm-first,learning,31,2,smick,filler,chair,1,obj3_4
3,35,Confirm-first,learning,32,2,channer,filler,lamp,1,obj1_4
3,35,Confirm-first,learning,33,3,glemp,filler,glove,1,obj1_4
3,35,Confirm-first,learning,34,3,heek,filler,sunflower,0,obj4_4
3,35,Confirm-first,learning,35,3,toma,filler,flute,1,obj1_1
3,35,Confirm-first,learning,36,3,ruftin,filler,desk,1,obj1_4
3,35,Confirm-first,learning,37,3,nortle,filler,dresser,0,obj2_1
3,35,Confirm-first,learning,38,3,vep,filler,clarinet,0,obj4_1
3,35,Confirm-first,learning,39,3,kuabid,filler,bed,0,obj3_4
3,35,Confirm-first,learning,40,3,dax,filler,pinecone,1,obj1_2
3,35,Confirm-first,learning,41,3,smick,filler,dress,0,obj2_4
3,35,Confirm-first,learning,42,3,channer,filler,lamp,1,obj1_4
3,35,Confirm-first,test,43,test,glemp,filler,glove,1,target_4
3,35,Confirm-first,test,44,test,heek,filler,sunflower,0,foil3_3_4
3,35,Confirm-first,test,45,test,toma,filler,flute,1,target_1
3,35,Confirm-first,test,46,test,ruftin,filler,hat,0,foil1_1_4
3,35,Confirm-first,test,47,test,nortle,filler,acorn,0,foil1_3_2
3,35,Confirm-first,test,48,test,vep,filler,bookcase,0,foil3_4_3
3,35,Confirm-first,test,49,test,kuabid,filler,broccoli,0,foil3_4_1
3,35,Confirm-first,test,50,test,dax,filler,racket,0,foil1_1_2
3,35,Confirm-first,test,51,test,smick,filler,sandwich,0,foil1_1_1
3,35,Confirm-first,test,52,test,channer,filler,lamp,1,target_4
3,35,Confirm-first,test,53,test,yate,target,sunflower,0,foil3_1_4
3,35,Confirm-first,test,54,test,fendle,target,bookcase,1,target_3
3,35,Confirm-first,test,55,test,mipen,target,hammer,1,target_3
3,35,Confirm-first,test,56,test,zum,target,clarinet,1,target_3
3,35,Confirm-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,35,Confirm-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,35,Confirm-first,debrief,Strategies,NA,NA,NA,NA,NA,No strategy.
3,35,Confirm-first,debrief,WriteDown,NA,NA,NA,NA,NA,Did not.
3,35,Confirm-first,debrief,Other,NA,NA,NA,NA,NA,No
3,36,Conflict-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,36,Conflict-first,learning,2,1,heek,filler,pliers,0,obj3_1
3,36,Conflict-first,learning,3,1,toma,filler,bus,0,obj1_1
3,36,Conflict-first,learning,4,1,ruftin,filler,desk,0,obj1_1
3,36,Conflict-first,learning,5,1,nortle,filler,acorn,0,obj1_1
3,36,Conflict-first,learning,6,1,vep,filler,pineapple,0,obj1_1
3,36,Conflict-first,learning,7,1,kuabid,filler,skateboard,0,obj3_1
3,36,Conflict-first,learning,8,1,dax,filler,shoe,0,obj1_1
3,36,Conflict-first,learning,9,1,smick,filler,sandwich,0,obj1_1
3,36,Conflict-first,learning,10,1,channer,filler,phone,0,obj2_1
3,36,Conflict-first,learning,11,1,yate,target,tuba,0,obj2_1
3,36,Conflict-first,learning,12,1,fendle,target,printer,0,obj3_1
3,36,Conflict-first,learning,13,1,mipen,target,stapler,0,obj4_1
3,36,Conflict-first,learning,14,1,zum,target,train,0,obj2_1
3,36,Conflict-first,learning,15,1,yate,target,apple,1,obj2_1
3,36,Conflict-first,learning,16,1,fendle,target,bookcase,1,obj3_1
3,36,Conflict-first,learning,17,1,mipen,target,hammer,1,obj3_1
3,36,Conflict-first,learning,18,1,zum,target,clarinet,1,obj3_1
3,36,Conflict-first,learning,19,2,yate,target,apple,1,obj1_2
3,36,Conflict-first,learning,20,2,fendle,target,saw,0,obj2_1
3,36,Conflict-first,learning,21,2,mipen,target,hammer,1,obj1_3
3,36,Conflict-first,learning,22,2,zum,target,drum,0,obj4_3
3,36,Conflict-first,learning,23,2,glemp,filler,palm,1,obj3_3
3,36,Conflict-first,learning,24,2,heek,filler,mitt,0,obj2_3
3,36,Conflict-first,learning,25,2,toma,filler,sofa,0,obj2_1
3,36,Conflict-first,learning,26,2,ruftin,filler,shirt,0,obj2_1
3,36,Conflict-first,learning,27,2,nortle,filler,plane,0,obj4_1
3,36,Conflict-first,learning,28,2,vep,filler,train,0,obj2_1
3,36,Conflict-first,learning,29,2,kuabid,filler,goggles,1,obj3_1
3,36,Conflict-first,learning,30,2,dax,filler,stapler,1,obj3_1
3,36,Conflict-first,learning,31,2,smick,filler,car,0,obj4_1
3,36,Conflict-first,learning,32,2,channer,filler,notebook,1,obj3_1
3,36,Conflict-first,learning,33,3,glemp,filler,camera,0,obj3_2
3,36,Conflict-first,learning,34,3,heek,filler,plane,0,obj3_2
3,36,Conflict-first,learning,35,3,toma,filler,dress,0,obj2_1
3,36,Conflict-first,learning,36,3,ruftin,filler,ball,0,obj2_2
3,36,Conflict-first,learning,37,3,nortle,filler,clover,0,obj3_3
3,36,Conflict-first,learning,38,3,vep,filler,notebook,1,obj1_2
3,36,Conflict-first,learning,39,3,kuabid,filler,shovel,0,obj2_1
3,36,Conflict-first,learning,40,3,dax,filler,boat,0,obj3_2
3,36,Conflict-first,learning,41,3,smick,filler,desk,0,obj3_2
3,36,Conflict-first,learning,42,3,channer,filler,guitar,0,obj2_3
3,36,Conflict-first,test,43,test,glemp,filler,glove,0,foil1_1_1
3,36,Conflict-first,test,44,test,heek,filler,ball,0,foil3_1_2
3,36,Conflict-first,test,45,test,toma,filler,bus,0,foil1_3_2
3,36,Conflict-first,test,46,test,ruftin,filler,palm,0,foil1_1_2
3,36,Conflict-first,test,47,test,nortle,filler,clover,0,foil3_2_3
3,36,Conflict-first,test,48,test,vep,filler,notebook,1,target_2
3,36,Conflict-first,test,49,test,kuabid,filler,stapler,0,foil3_1_4
3,36,Conflict-first,test,50,test,dax,filler,sofa,0,foil2_2_4
3,36,Conflict-first,test,51,test,smick,filler,camera,0,foil2_1_3
3,36,Conflict-first,test,52,test,channer,filler,mitt,0,foil4_2
3,36,Conflict-first,test,53,test,yate,target,apple,1,target_2
3,36,Conflict-first,test,54,test,fendle,target,bike,0,foil1_2_3
3,36,Conflict-first,test,55,test,mipen,target,pinecone,0,foil2_2_1
3,36,Conflict-first,test,56,test,zum,target,clover,0,foil1_2_3
3,36,Conflict-first,debrief,other languages,NA,NA,NA,NA,NA,no
3,36,Conflict-first,debrief,Cheat,NA,NA,NA,NA,NA,My data is good
3,36,Conflict-first,debrief,Strategies,NA,NA,NA,NA,NA,What pictures I kept seeing or were disappearing.
3,36,Conflict-first,debrief,WriteDown,NA,NA,NA,NA,NA,No.
3,36,Conflict-first,debrief,Other,NA,NA,NA,NA,NA,No.
3,37,Confirm-first,learning,1,1,glemp,filler,glove,0,obj1_1
3,37,Confirm-first,learning,2,1,heek,filler,drum,0,obj2_1
3,37,Confirm-first,learning,3,1,toma,filler,flute,0,obj2_1
3,37,Confirm-first,learning,4,1,ruftin,filler,hat,0,obj4_1
3,37,Confirm-first,learning,5,1,nortle,filler,cookie,0,obj4_1
3,37,Confirm-first,learning,6,1,vep,filler,mitt,0,obj2_1
3,37,Confirm-first,learning,7,1,kuabid,filler,dresser,0,obj4_1
3,37,Confirm-first,learning,8,1,dax,filler,racket,0,obj2_1
3,37,Confirm-first,learning,9,1,smick,filler,pencil,0,obj3_1
3,37,Confirm-first,learning,10,1,channer,filler,harp,0,obj4_1
3,37,Confirm-first,learning,11,1,yate,target,orchid,1,obj1_1
3,37,Confirm-first,learning,12,1,fendle,target,camera,1,obj4_1
3,37,Confirm-first,learning,13,1,mipen,target,hammer,1,obj3_1
3,37,Confirm-first,learning,14,1,zum,target,clarinet,1,obj3_1
3,37,Confirm-first,learning,15,2,yate,target,rose,1,obj3_2
3,37,Confirm-first,learning,16,2,fendle,target,palm,0,obj2_4
3,37,Confirm-first,learning,17,2,mipen,target,hammer,1,obj1_3
3,37,Confirm-first,learning,18,2,zum,target,broccoli,0,obj4_2
3,37,Confirm-first,learning,19,1,yate,target,sunflower,0,obj4_1
3,37,Confirm-first,learning,20,1,fendle,target,ruler,0,obj4_1
